reporter_country_code,reporter_country,fbs_item_code,fbs_item,Domestic supply quantity,Export Quantity,Import Quantity,Production,Stock Variation,new_domestic,d,E_re,E_dom
332,Haiti,2659,"Alcohol, Non-Food",6000,0,6000,0,0,6000,-6000,NA,NA
332,Haiti,2680,Infant food,1000,0,1000,0,0,1000,-1000,NA,NA
332,Haiti,2731,Bovine Meat,49000,0,0,49000,0,49000,0,NA,NA
332,Haiti,2732,Mutton & Goat Meat,7000,0,0,7000,0,7000,0,NA,NA
332,Haiti,2733,Pigmeat,53000,0,21000,32000,0,53000,-21000,NA,NA
332,Haiti,2734,Poultry Meat,124000,0,115000,9000,0,124000,-115000,NA,NA
332,Haiti,2735,"Meat, Other",5000,0,0,5000,0,5000,0,NA,NA
332,Haiti,2736,"Offals, Edible",27000,0,15000,12000,0,27000,-15000,NA,NA
332,Haiti,2737,"Fats, Animals, Raw",9000,0,4000,5000,0,9000,-4000,NA,NA
332,Haiti,2740,"Butter, Ghee",0,0,0,0,0,0,0,NA,NA
332,Haiti,2743,Cream,0,0,0,0,0,0,0,NA,NA
332,Haiti,2744,Eggs,8000,0,2000,5000,0,7000,-2000,NA,NA
332,Haiti,2745,Honey,0,0,0,0,0,0,0,NA,NA
332,Haiti,2761,Freshwater Fish,2170,20,40,2160,0,2180,-20,1,0
332,Haiti,2762,Demersal Fish,6150,0,6160,0,0,6160,-6160,NA,NA
332,Haiti,2763,Pelagic Fish,33010,0,33010,0,0,33010,-33010,NA,NA
332,Haiti,2764,"Marine Fish, Other",15020,0,100,14920,0,15020,-100,NA,NA
332,Haiti,2765,Crustaceans,520,130,90,550,0,510,40,0.6923076923076923,0.3076923076923077
332,Haiti,2766,Cephalopods,0,0,0,0,0,0,0,NA,NA
332,Haiti,2767,"Molluscs, Other",10,40,0,50,0,10,40,0,1
332,Haiti,2769,"Aquatic Animals, Others",50,180,0,230,0,50,180,0,1
332,Haiti,2775,Aquatic Plants,0,0,0,0,0,0,0,NA,NA
332,Haiti,2807,Rice and products,984000,0,820000,159000,-5000,984000,-820000,NA,NA
332,Haiti,2848,Milk - Excluding Butter,262000,0,157000,105000,0,262000,-157000,NA,NA
332,Haiti,2899,Miscellaneous,22000,1000,22000,0,0,21000,-21000,1,0
340,Honduras,2511,Wheat and products,395000,91000,498000,1000,12000,396000,-407000,1,0
340,Honduras,2513,Barley and products,16000,0,17000,0,1000,16000,-17000,NA,NA
340,Honduras,2514,Maize and products,1454000,27000,815000,667000,0,1455000,-788000,1,0
340,Honduras,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
340,Honduras,2516,Oats,0,0,0,0,0,0,0,NA,NA
340,Honduras,2517,Millet and products,0,0,0,0,0,0,0,NA,NA
340,Honduras,2518,Sorghum and products,20000,0,0,20000,0,20000,0,NA,NA
340,Honduras,2520,"Cereals, Other",9000,1000,10000,0,0,9000,-9000,1,0
340,Honduras,2531,Potatoes and products,86000,1000,60000,27000,0,86000,-59000,1,0
340,Honduras,2532,Cassava and products,27000,3000,4000,26000,0,27000,-1000,1,0
340,Honduras,2533,Sweet potatoes,4000,14000,0,21000,3000,4000,14000,0,1
340,Honduras,2534,"Roots, Other",10000,3000,1000,12000,0,10000,2000,0.3333333333333333,0.6666666666666667
340,Honduras,2535,Yams,0,0,0,0,0,0,0,NA,NA
340,Honduras,2536,Sugar cane,5030000,0,0,5030000,0,5030000,0,NA,NA
340,Honduras,2541,Sugar non-centrifugal,26000,0,0,26000,0,26000,0,NA,NA
340,Honduras,2542,Sugar (Raw Equivalent),350000,213000,19000,490000,-53000,349000,194000,0.089201878,0.9107981220657277
340,Honduras,2543,"Sweeteners, Other",205000,189000,145000,217000,-32000,205000,44000,0.7671957671957672,0.2328042328042328
340,Honduras,2546,Beans,147000,2000,15000,128000,-7000,148000,-13000,1,0
340,Honduras,2547,Peas,0,0,0,0,0,0,0,NA,NA
340,Honduras,2549,"Pulses, Other and products",1000,0,1000,0,0,1000,-1000,NA,NA
340,Honduras,2551,Nuts and products,6000,0,4000,2000,0,6000,-4000,NA,NA
340,Honduras,2552,Groundnuts,2000,2000,4000,0,0,2000,-2000,1,0
340,Honduras,2555,Soyabeans,1000,0,0,2000,0,2000,0,NA,NA
340,Honduras,2557,Sunflower seed,1000,0,1000,0,0,1000,-1000,NA,NA
340,Honduras,2558,Rape and Mustardseed,2000,0,2000,0,0,2000,-2000,NA,NA
340,Honduras,2559,Cottonseed,2000,0,0,2000,0,2000,0,NA,NA
340,Honduras,2560,Coconuts - Incl Copra,14000,0,0,14000,0,14000,0,NA,NA
340,Honduras,2561,Sesame seed,1000,1000,1000,1000,0,1000,0,1,0
340,Honduras,2562,Palm kernels,2731000,0,0,2538000,-192000,2730000,0,NA,NA
340,Honduras,2563,Olives (including preserved),1000,0,1000,0,0,1000,-1000,NA,NA
340,Honduras,2570,"Oilcrops, Other",0,0,0,0,0,0,0,NA,NA
340,Honduras,2571,Soyabean Oil,6000,0,6000,0,0,6000,-6000,NA,NA
340,Honduras,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
340,Honduras,2573,Sunflowerseed Oil,2000,0,2000,0,0,2000,-2000,NA,NA
340,Honduras,2574,Rape and Mustard Oil,3000,0,3000,0,0,3000,-3000,NA,NA
340,Honduras,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
340,Honduras,2576,Palmkernel Oil,36000,53000,0,79000,-10000,36000,53000,0,1
340,Honduras,2577,Palm Oil,305000,487000,43000,700000,-49000,305000,444000,0.088295688,0.9117043121149897
340,Honduras,2578,Coconut Oil,1000,0,0,1000,0,1000,0,NA,NA
340,Honduras,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
340,Honduras,2580,Olive Oil,1000,0,1000,0,0,1000,-1000,NA,NA
340,Honduras,2582,Maize Germ Oil,9000,1000,1000,8000,0,8000,0,1,0
340,Honduras,2586,"Oilcrops Oil, Other",22000,32000,19000,41000,7000,21000,13000,0.59375,0.40625
340,Honduras,2601,Tomatoes and products,104000,63000,86000,82000,0,105000,-23000,1,0
340,Honduras,2602,Onions,26000,1000,12000,15000,0,26000,-11000,1,0
340,Honduras,2605,"Vegetables, other",289000,414000,19000,684000,0,289000,395000,0.04589372,0.9541062801932367
340,Honduras,2611,"Oranges, Mandarines",216000,43000,22000,237000,0,216000,21000,0.5116279069767442,0.4883720930232558
340,Honduras,2612,"Lemons, Limes and products",23000,4000,0,27000,0,23000,4000,0,1
340,Honduras,2613,Grapefruit and products,24000,0,0,24000,0,24000,0,NA,NA
340,Honduras,2614,"Citrus, Other",1000,0,0,1000,0,1000,0,NA,NA
340,Honduras,2615,Bananas,49000,542000,5000,586000,0,49000,537000,0.009225092,0.9907749077490775
340,Honduras,2616,Plantains,119000,1000,21000,98000,0,118000,-20000,1,0
340,Honduras,2617,Apples and products,25000,29000,55000,0,1000,25000,-26000,1,0
340,Honduras,2618,Pineapples and products,17000,94000,8000,103000,0,17000,86000,0.085106383,0.9148936170212766
340,Honduras,2619,Dates,0,0,0,0,0,0,0,NA,NA
340,Honduras,2620,Grapes and products (excl wine),7000,0,7000,0,0,7000,-7000,NA,NA
340,Honduras,2625,"Fruits, other",89000,33000,38000,83000,-1000,89000,-5000,1,0
340,Honduras,2630,Coffee and products,38000,321000,7000,365000,13000,38000,314000,0.021806853582554516,0.9781931464174455
340,Honduras,2633,Cocoa Beans and products,3000,1000,3000,1000,0,3000,-2000,1,0
340,Honduras,2635,Tea (including mate),0,0,0,0,0,0,0,NA,NA
340,Honduras,2640,Pepper,0,1000,0,1000,0,0,1000,0,1
340,Honduras,2641,Pimento,0,0,0,0,0,0,0,NA,NA
340,Honduras,2642,Cloves,0,0,0,0,0,0,0,NA,NA
340,Honduras,2645,"Spices, Other",0,2000,1000,1000,0,0,1000,0.5,0.5
340,Honduras,2655,Wine,2000,0,2000,0,0,2000,-2000,NA,NA
340,Honduras,2656,Beer,243000,2000,62000,154000,-30000,244000,-60000,1,0
340,Honduras,2657,"Beverages, Fermented",1000,0,0,1000,0,1000,0,NA,NA
340,Honduras,2658,"Beverages, Alcoholic",26000,0,8000,13000,-5000,26000,-8000,NA,NA
340,Honduras,2659,"Alcohol, Non-Food",7000,0,7000,0,0,7000,-7000,NA,NA
340,Honduras,2680,Infant food,3000,0,2000,0,-1000,3000,-2000,NA,NA
340,Honduras,2731,Bovine Meat,64000,5000,3000,65000,-1000,64000,2000,0.6,0.4
340,Honduras,2732,Mutton & Goat Meat,0,0,0,0,0,0,0,NA,NA
340,Honduras,2733,Pigmeat,69000,0,56000,10000,-3000,69000,-56000,NA,NA
340,Honduras,2734,Poultry Meat,205000,1000,16000,190000,0,205000,-15000,1,0
340,Honduras,2735,"Meat, Other",0,0,0,1000,0,1000,0,NA,NA
340,Honduras,2736,"Offals, Edible",15000,1000,7000,8000,0,14000,-6000,1,0
340,Honduras,2737,"Fats, Animals, Raw",31000,14000,28000,23000,6000,31000,-14000,1,0
340,Honduras,2740,"Butter, Ghee",6000,1000,0,7000,0,6000,1000,0,1
340,Honduras,2743,Cream,0,0,0,0,0,0,0,NA,NA
340,Honduras,2744,Eggs,51000,1000,1000,52000,0,52000,0,1,0
340,Honduras,2745,Honey,0,0,0,0,0,0,0,NA,NA
340,Honduras,2761,Freshwater Fish,33340,6260,3000,36600,0,33340,3260,0.4792332268370607,0.5207667731629393
340,Honduras,2762,Demersal Fish,10,0,10,0,0,10,-10,NA,NA
340,Honduras,2763,Pelagic Fish,53270,240,53510,0,0,53270,-53270,1,0
340,Honduras,2764,"Marine Fish, Other",2680,630,100,3200,0,2670,530,0.15873015873015872,0.8412698412698413
340,Honduras,2765,Crustaceans,1400,36890,470,37820,0,1400,36420,0.012740580103008945,0.9872594198969911
340,Honduras,2766,Cephalopods,230,0,230,0,0,230,-230,NA,NA
340,Honduras,2767,"Molluscs, Other",360,650,260,450,-300,360,390,0.4,0.6
340,Honduras,2769,"Aquatic Animals, Others",0,1940,0,1940,0,0,1940,0,1
340,Honduras,2775,Aquatic Plants,10,0,10,0,0,10,-10,NA,NA
340,Honduras,2781,"Fish, Body Oil",1090,40,1140,0,0,1100,-1100,1,0
340,Honduras,2782,"Fish, Liver Oil",0,0,0,0,0,0,0,NA,NA
340,Honduras,2807,Rice and products,250000,10000,178000,66000,-16000,250000,-168000,1,0
340,Honduras,2848,Milk - Excluding Butter,835000,84000,232000,693000,7000,834000,-148000,1,0
340,Honduras,2899,Miscellaneous,66000,7000,72000,0,-2000,67000,-65000,1,0
344,"China, Hong Kong SAR",2511,Wheat and products,407000,77000,485000,0,0,408000,-408000,1,0
344,"China, Hong Kong SAR",2513,Barley and products,6000,0,6000,0,0,6000,-6000,NA,NA
344,"China, Hong Kong SAR",2514,Maize and products,107000,1000,108000,0,0,107000,-107000,1,0
344,"China, Hong Kong SAR",2515,Rye and products,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2516,Oats,18000,3000,21000,0,0,18000,-18000,1,0
344,"China, Hong Kong SAR",2517,Millet and products,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2518,Sorghum and products,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2520,"Cereals, Other",14000,12000,25000,0,0,13000,-13000,1,0
344,"China, Hong Kong SAR",2531,Potatoes and products,139000,20000,163000,0,4000,139000,-143000,1,0
344,"China, Hong Kong SAR",2532,Cassava and products,8000,1000,9000,0,0,8000,-8000,1,0
344,"China, Hong Kong SAR",2533,Sweet potatoes,5000,0,7000,0,2000,5000,-7000,NA,NA
344,"China, Hong Kong SAR",2534,"Roots, Other",2000,1000,3000,0,0,2000,-2000,1,0
344,"China, Hong Kong SAR",2535,Yams,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2542,Sugar (Raw Equivalent),181000,24000,214000,0,8000,182000,-190000,1,0
344,"China, Hong Kong SAR",2543,"Sweeteners, Other",189000,123000,285000,28000,2000,188000,-162000,1,0
344,"China, Hong Kong SAR",2546,Beans,8000,0,9000,0,0,9000,-9000,NA,NA
344,"China, Hong Kong SAR",2547,Peas,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2549,"Pulses, Other and products",6000,0,5000,1000,0,6000,-5000,NA,NA
344,"China, Hong Kong SAR",2551,Nuts and products,40000,89000,129000,0,1000,39000,-40000,1,0
344,"China, Hong Kong SAR",2552,Groundnuts,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2555,Soyabeans,21000,7000,28000,0,0,21000,-21000,1,0
344,"China, Hong Kong SAR",2557,Sunflower seed,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2558,Rape and Mustardseed,0,2000,2000,0,0,0,0,1,0
344,"China, Hong Kong SAR",2560,Coconuts - Incl Copra,12000,8000,22000,0,3000,11000,-14000,1,0
344,"China, Hong Kong SAR",2561,Sesame seed,1000,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2563,Olives (including preserved),1000,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2570,"Oilcrops, Other",0,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2571,Soyabean Oil,40000,5000,35000,0,-10000,40000,-30000,1,0
344,"China, Hong Kong SAR",2572,Groundnut Oil,13000,3000,15000,0,0,12000,-12000,1,0
344,"China, Hong Kong SAR",2573,Sunflowerseed Oil,1000,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2574,Rape and Mustard Oil,41000,3000,45000,0,1000,41000,-42000,1,0
344,"China, Hong Kong SAR",2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2576,Palmkernel Oil,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2577,Palm Oil,9000,0,9000,0,0,9000,-9000,NA,NA
344,"China, Hong Kong SAR",2578,Coconut Oil,1000,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2579,Sesameseed Oil,2000,0,2000,0,0,2000,-2000,NA,NA
344,"China, Hong Kong SAR",2580,Olive Oil,4000,0,5000,0,0,5000,-5000,NA,NA
344,"China, Hong Kong SAR",2582,Maize Germ Oil,8000,1000,8000,1000,0,8000,-7000,1,0
344,"China, Hong Kong SAR",2586,"Oilcrops Oil, Other",33000,15000,36000,12000,0,33000,-21000,1,0
344,"China, Hong Kong SAR",2601,Tomatoes and products,66000,10000,80000,0,4000,66000,-70000,1,0
344,"China, Hong Kong SAR",2602,Onions,20000,4000,23000,0,0,19000,-19000,1,0
344,"China, Hong Kong SAR",2605,"Vegetables, other",1186000,28000,1199000,36000,21000,1186000,-1171000,1,0
344,"China, Hong Kong SAR",2611,"Oranges, Mandarines",158000,147000,305000,0,0,158000,-158000,1,0
344,"China, Hong Kong SAR",2612,"Lemons, Limes and products",24000,7000,31000,0,0,24000,-24000,1,0
344,"China, Hong Kong SAR",2613,Grapefruit and products,7000,24000,32000,0,0,8000,-8000,1,0
344,"China, Hong Kong SAR",2614,"Citrus, Other",0,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2615,Bananas,64000,3000,67000,0,0,64000,-64000,1,0
344,"China, Hong Kong SAR",2616,Plantains,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2617,Apples and products,126000,36000,171000,0,8000,127000,-135000,1,0
344,"China, Hong Kong SAR",2618,Pineapples and products,23000,1000,27000,0,2000,24000,-26000,1,0
344,"China, Hong Kong SAR",2619,Dates,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2620,Grapes and products (excl wine),37000,209000,246000,0,0,37000,-37000,1,0
344,"China, Hong Kong SAR",2625,"Fruits, other",197000,787000,979000,5000,0,197000,-192000,1,0
344,"China, Hong Kong SAR",2630,Coffee and products,102000,23000,132000,0,8000,101000,-109000,1,0
344,"China, Hong Kong SAR",2633,Cocoa Beans and products,15000,8000,17000,0,-5000,14000,-9000,1,0
344,"China, Hong Kong SAR",2635,Tea (including mate),13000,6000,21000,0,2000,13000,-15000,1,0
344,"China, Hong Kong SAR",2640,Pepper,1000,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2641,Pimento,1000,0,2000,0,0,2000,-2000,NA,NA
344,"China, Hong Kong SAR",2642,Cloves,0,0,0,0,0,0,0,NA,NA
344,"China, Hong Kong SAR",2645,"Spices, Other",4000,1000,4000,1000,0,4000,-3000,1,0
344,"China, Hong Kong SAR",2655,Wine,29000,7000,35000,0,-1000,29000,-28000,1,0
344,"China, Hong Kong SAR",2656,Beer,160000,34000,146000,47000,0,159000,-112000,1,0
344,"China, Hong Kong SAR",2657,"Beverages, Fermented",13000,1000,14000,0,0,13000,-13000,1,0
344,"China, Hong Kong SAR",2658,"Beverages, Alcoholic",13000,4000,17000,0,0,13000,-13000,1,0
344,"China, Hong Kong SAR",2659,"Alcohol, Non-Food",1000,0,1000,0,0,1000,-1000,NA,NA
344,"China, Hong Kong SAR",2680,Infant food,-3000,7000,4000,0,0,-3000,3000,0.5714285714285714,0.4285714285714286
344,"China, Hong Kong SAR",2731,Bovine Meat,517000,27000,537000,7000,0,517000,-510000,1,0
344,"China, Hong Kong SAR",2732,Mutton & Goat Meat,9000,0,9000,0,0,9000,-9000,NA,NA
344,"China, Hong Kong SAR",2733,Pigmeat,463000,25000,369000,120000,1000,463000,-344000,1,0
344,"China, Hong Kong SAR",2734,Poultry Meat,404000,90000,558000,34000,98000,404000,-468000,1,0
344,"China, Hong Kong SAR",2735,"Meat, Other",16000,0,8000,8000,0,16000,-8000,NA,NA
344,"China, Hong Kong SAR",2736,"Offals, Edible",646000,55000,690000,11000,0,646000,-635000,1,0
344,"China, Hong Kong SAR",2737,"Fats, Animals, Raw",53000,2000,9000,46000,0,53000,-7000,1,0
344,"China, Hong Kong SAR",2740,"Butter, Ghee",8000,1000,9000,0,0,8000,-8000,1,0
344,"China, Hong Kong SAR",2743,Cream,6000,1000,7000,0,0,6000,-6000,1,0
344,"China, Hong Kong SAR",2744,Eggs,194000,4000,198000,0,0,194000,-194000,1,0
344,"China, Hong Kong SAR",2745,Honey,2000,0,2000,0,0,2000,-2000,NA,NA
344,"China, Hong Kong SAR",2761,Freshwater Fish,96630,6490,101830,1290,0,96630,-95340,1,0
344,"China, Hong Kong SAR",2762,Demersal Fish,42330,32280,40010,34610,0,42340,-7730,1,0
344,"China, Hong Kong SAR",2763,Pelagic Fish,25220,1040,21410,4850,0,25220,-20370,1,0
344,"China, Hong Kong SAR",2764,"Marine Fish, Other",117420,79310,122340,74390,0,117420,-43030,1,0
344,"China, Hong Kong SAR",2765,Crustaceans,94730,16870,107190,4410,0,94730,-90320,1,0
344,"China, Hong Kong SAR",2766,Cephalopods,24060,8200,26190,6080,0,24070,-17990,1,0
344,"China, Hong Kong SAR",2767,"Molluscs, Other",106590,19840,125350,1090,0,106600,-105510,1,0
344,"China, Hong Kong SAR",2769,"Aquatic Animals, Others",4700,13730,18430,0,0,4700,-4700,1,0
344,"China, Hong Kong SAR",2775,Aquatic Plants,1000,90,1090,0,0,1000,-1000,1,0
344,"China, Hong Kong SAR",2781,"Fish, Body Oil",20,130,20,130,0,20,110,0.15384615384615385,0.8461538461538461
344,"China, Hong Kong SAR",2782,"Fish, Liver Oil",0,20,0,30,0,10,20,0,1
344,"China, Hong Kong SAR",2807,Rice and products,463000,18000,481000,0,0,463000,-463000,1,0
344,"China, Hong Kong SAR",2848,Milk - Excluding Butter,688000,257000,845000,0,-100000,688000,-588000,1,0
344,"China, Hong Kong SAR",2899,Miscellaneous,166000,132000,385000,0,87000,166000,-253000,1,0
348,Hungary,2511,Wheat and products,2864000,3557000,622000,5121000,-677000,2863000,2935000,0.1748664605004217,0.8251335394995782
348,Hungary,2513,Barley and products,907000,875000,59000,1609000,-114000,907000,816000,0.067428571,0.9325714285714286
348,Hungary,2514,Maize and products,5561000,4201000,337000,8365000,-1061000,5562000,3864000,0.080218995,0.9197810045227327
348,Hungary,2515,Rye and products,74000,10000,8000,84000,8000,74000,2000,0.8,0.19999999999999996
348,Hungary,2516,Oats,82000,6000,11000,77000,0,82000,-5000,1,0
348,Hungary,2517,Millet and products,4000,0,5000,0,0,5000,-5000,NA,NA
348,Hungary,2518,Sorghum and products,46000,62000,1000,109000,2000,46000,61000,0.016129032258064516,0.9838709677419355
348,Hungary,2520,"Cereals, Other",476000,29000,6000,319000,-180000,476000,23000,0.20689655172413793,0.7931034482758621
348,Hungary,2531,Potatoes and products,465000,12000,230000,270000,24000,464000,-218000,1,0
348,Hungary,2532,Cassava and products,0,0,0,0,0,0,0,NA,NA
348,Hungary,2533,Sweet potatoes,2000,1000,4000,0,1000,2000,-3000,1,0
348,Hungary,2534,"Roots, Other",0,0,0,0,0,0,0,NA,NA
348,Hungary,2535,Yams,0,0,0,0,0,0,0,NA,NA
348,Hungary,2536,Sugar cane,0,0,0,0,0,0,0,NA,NA
348,Hungary,2537,Sugar beet,900000,94000,7000,780000,-207000,900000,87000,0.074468085,0.925531915
348,Hungary,2542,Sugar (Raw Equivalent),295000,61000,229000,140000,13000,295000,-168000,1,0
348,Hungary,2543,"Sweeteners, Other",433000,793000,521000,713000,8000,433000,272000,0.6569987389659521,0.34300126103404793
348,Hungary,2546,Beans,11000,5000,17000,0,0,12000,-12000,1,0
348,Hungary,2547,Peas,11000,21000,7000,25000,0,11000,14000,0.3333333333333333,0.6666666666666667
348,Hungary,2549,"Pulses, Other and products",19000,1000,17000,3000,0,19000,-16000,1,0
348,Hungary,2551,Nuts and products,1000,20000,11000,11000,0,2000,9000,0.55,0.44999999999999996
348,Hungary,2552,Groundnuts,12000,6000,17000,0,0,11000,-11000,1,0
348,Hungary,2555,Soyabeans,209000,96000,140000,166000,0,210000,-44000,1,0
348,Hungary,2557,Sunflower seed,1591000,347000,131000,1698000,-109000,1591000,216000,0.37752161383285304,0.622478386
348,Hungary,2558,Rape and Mustardseed,248000,717000,59000,877000,-28000,247000,658000,0.082287308,0.9177126917712691
348,Hungary,2559,Cottonseed,0,0,0,0,0,0,0,NA,NA
348,Hungary,2560,Coconuts - Incl Copra,10000,1000,11000,0,0,10000,-10000,1,0
348,Hungary,2561,Sesame seed,1000,0,1000,0,0,1000,-1000,NA,NA
348,Hungary,2563,Olives (including preserved),16000,1000,17000,0,0,16000,-16000,1,0
348,Hungary,2570,"Oilcrops, Other",18000,26000,25000,19000,-1000,19000,1000,0.9615384615384616,0.038461538461538436
348,Hungary,2571,Soyabean Oil,12000,22000,10000,25000,1000,12000,12000,0.45454545454545453,0.5454545454545454
348,Hungary,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
348,Hungary,2573,Sunflowerseed Oil,192000,525000,47000,653000,-17000,192000,478000,0.08952381,0.9104761904761904
348,Hungary,2574,Rape and Mustard Oil,56000,86000,46000,87000,-8000,55000,40000,0.5348837209302325,0.4651162790697675
348,Hungary,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
348,Hungary,2577,Palm Oil,28000,0,28000,0,0,28000,-28000,NA,NA
348,Hungary,2578,Coconut Oil,3000,0,3000,0,0,3000,-3000,NA,NA
348,Hungary,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
348,Hungary,2580,Olive Oil,3000,0,4000,0,0,4000,-4000,NA,NA
348,Hungary,2582,Maize Germ Oil,7000,32000,0,39000,0,7000,32000,0,1
348,Hungary,2586,"Oilcrops Oil, Other",190000,17000,120000,103000,15000,191000,-103000,1,0
348,Hungary,2601,Tomatoes and products,170000,75000,98000,154000,7000,170000,-23000,1,0
348,Hungary,2602,Onions,80000,2000,28000,54000,0,80000,-26000,1,0
348,Hungary,2605,"Vegetables, other",798000,643000,309000,1150000,19000,797000,334000,0.48055987558320373,0.5194401244167963
348,Hungary,2611,"Oranges, Mandarines",108000,26000,134000,0,0,108000,-108000,1,0
348,Hungary,2612,"Lemons, Limes and products",20000,4000,24000,0,0,20000,-20000,1,0
348,Hungary,2613,Grapefruit and products,6000,4000,10000,0,1000,5000,-6000,1,0
348,Hungary,2614,"Citrus, Other",11000,0,11000,1000,0,12000,-11000,NA,NA
348,Hungary,2615,Bananas,53000,0,54000,0,0,54000,-54000,NA,NA
348,Hungary,2616,Plantains,15000,12000,27000,0,0,15000,-15000,1,0
348,Hungary,2617,Apples and products,483000,184000,58000,399000,-210000,483000,126000,0.31521739130434784,0.6847826086956521
348,Hungary,2618,Pineapples and products,37000,3000,41000,0,0,38000,-38000,1,0
348,Hungary,2619,Dates,1000,0,1000,0,0,1000,-1000,NA,NA
348,Hungary,2620,Grapes and products (excl wine),443000,17000,25000,435000,0,443000,-8000,1,0
348,Hungary,2625,"Fruits, other",220000,140000,122000,238000,0,220000,18000,0.8714285714285714,0.12857142857142856
348,Hungary,2630,Coffee and products,18000,67000,85000,0,0,18000,-18000,1,0
348,Hungary,2633,Cocoa Beans and products,25000,26000,58000,0,6000,26000,-32000,1,0
348,Hungary,2635,Tea (including mate),1000,1000,1000,0,-2000,2000,0,1,0
348,Hungary,2640,Pepper,1000,0,1000,0,0,1000,-1000,NA,NA
348,Hungary,2641,Pimento,2000,2000,4000,0,0,2000,-2000,1,0
348,Hungary,2642,Cloves,0,0,0,0,0,0,0,NA,NA
348,Hungary,2645,"Spices, Other",2000,1000,4000,0,0,3000,-3000,1,0
348,Hungary,2655,Wine,199000,107000,9000,307000,9000,200000,98000,0.08411215,0.9158878504672897
348,Hungary,2656,Beer,641000,48000,173000,538000,21000,642000,-125000,1,0
348,Hungary,2657,"Beverages, Fermented",36000,30000,14000,52000,0,36000,16000,0.4666666666666667,0.5333333333333333
348,Hungary,2658,"Beverages, Alcoholic",82000,3000,21000,64000,0,82000,-18000,1,0
348,Hungary,2659,"Alcohol, Non-Food",0,556000,22000,577000,42000,1000,534000,0.039568345323741004,0.960431655
348,Hungary,2680,Infant food,0,2000,3000,0,0,1000,-1000,1,0
348,Hungary,2731,Bovine Meat,57000,17000,43000,32000,1000,57000,-26000,1,0
348,Hungary,2732,Mutton & Goat Meat,1000,0,0,1000,0,1000,0,NA,NA
348,Hungary,2733,Pigmeat,467000,205000,227000,456000,11000,467000,-22000,1,0
348,Hungary,2734,Poultry Meat,312000,233000,84000,521000,60000,312000,149000,0.3605150214592275,0.6394849785407726
348,Hungary,2735,"Meat, Other",0,8000,1000,6000,0,-1000,7000,0.125,0.875
348,Hungary,2736,"Offals, Edible",5000,68000,24000,49000,0,5000,44000,0.35294117647058826,0.6470588235294117
348,Hungary,2737,"Fats, Animals, Raw",150000,23000,41000,134000,2000,150000,-18000,1,0
348,Hungary,2740,"Butter, Ghee",14000,2000,7000,9000,0,14000,-5000,1,0
348,Hungary,2743,Cream,17000,7000,14000,10000,0,17000,-7000,1,0
348,Hungary,2744,Eggs,158000,11000,29000,140000,0,158000,-18000,1,0
348,Hungary,2745,Honey,3000,20000,0,14000,-9000,3000,20000,0,1
348,Hungary,2761,Freshwater Fish,29220,4150,11270,22100,0,29220,-7120,1,0
348,Hungary,2762,Demersal Fish,13590,430,14020,0,0,13590,-13590,1,0
348,Hungary,2763,Pelagic Fish,20670,2510,23180,0,0,20670,-20670,1,0
348,Hungary,2764,"Marine Fish, Other",1840,60,1900,0,0,1840,-1840,1,0
348,Hungary,2765,Crustaceans,1610,90,1700,0,0,1610,-1610,1,0
348,Hungary,2766,Cephalopods,420,30,450,0,0,420,-420,1,0
348,Hungary,2767,"Molluscs, Other",1260,230,1500,0,0,1270,-1270,1,0
348,Hungary,2769,"Aquatic Animals, Others",40,0,40,0,0,40,-40,NA,NA
348,Hungary,2775,Aquatic Plants,260,0,270,0,0,270,-270,NA,NA
